player_name,Total_Matches_Played,Total_Matches_Lost,Players_Loss_Percentage
JP Inglis,526,160,30.418250950570343
EJ Villani,527,160,30.36053130929791
A Gardner,527,160,30.36053130929791
DM Kimmince,527,160,30.36053130929791
JL Jonassen,527,160,30.36053130929791
MM Lanning,527,160,30.36053130929791
RL Haynes,527,160,30.36053130929791
J Fraser-McGurk,488,148,30.327868852459016
W Sutherland,488,148,30.327868852459016
TD Paine,521,158,30.32629558541267
DJM Short,531,161,30.32015065913371
KW Richardson,531,161,30.32015065913371
BR Dorey,489,148,30.265848670756647
PJ Forrest,532,161,30.263157894736842
DT Christian,532,161,30.263157894736842
BCJ Cutting,463,140,30.237580993520517
NE Bolton,516,156,30.232558139534884
AJ Blackwell,516,156,30.232558139534884
TH David,483,146,30.22774327122153
JL Pattinson,460,139,30.217391304347824
P Litchfield,533,161,30.206378986866792
BL Mooney,533,161,30.206378986866792
AJ Healy,533,161,30.206378986866792
EA Perry,533,161,30.206378986866792
AM Hardie,510,154,30.19607843137255
S Molineux,484,146,30.165289256198346
NJ Carey,491,148,30.14256619144603
H Graham,491,148,30.14256619144603
AJ Tye,501,151,30.139720558882235
MC Henriques,518,156,30.115830115830114
AC Gilchrist,538,162,30.111524163568774
SA Millanta,495,149,30.1010101010101
JM Fields,495,149,30.1010101010101
LJ Poulton,495,149,30.1010101010101
JA Burns,535,161,30.093457943925234
MS Wade,535,161,30.093457943925234
MEK Hussey,545,164,30.091743119266056
BJ Haddin,545,164,30.091743119266056
MJ Clarke,545,164,30.091743119266056
SE Marsh,545,164,30.091743119266056
MG Johnson,545,164,30.091743119266056
DA Warner,545,164,30.091743119266056
RT Ponting,545,164,30.091743119266056
NW Bracken,545,164,30.091743119266056
DJ Hussey,545,164,30.091743119266056
SW Tait,545,164,30.091743119266056
JR Hopes,545,164,30.091743119266056
CL White,539,162,30.055658627087197
DO Leicher,10,3,30.0
MG Bevan,540,162,30.0
GM Harris,450,135,30.0
JP Maher,540,162,30.0
ML Hayden,540,162,30.0
DR Martyn,540,162,30.0
RM Patidar,30,9,30.0
SM Katich,537,161,29.981378026070765
JE Cameron,497,149,29.979879275653925
GJ Bailey,544,163,29.96323529411765
GJ Maxwell,544,163,29.96323529411765
SR Watson,544,163,29.96323529411765
AJ Finch,544,163,29.96323529411765
PJ Hughes,544,163,29.96323529411765
AC Voges,544,163,29.96323529411765
CJ Ferguson,494,148,29.959514170040485
JP Behrendorff,474,142,29.957805907172997
PSP Handscomb,542,162,29.88929889298893
UT Khawaja,542,162,29.88929889298893
M Labuschagne,543,162,29.834254143646408
MR Marsh,543,162,29.834254143646408
TM Head,543,162,29.834254143646408
SPD Smith,543,162,29.834254143646408
AT Carey,543,162,29.834254143646408
MP Stoinis,543,162,29.834254143646408
MJ Cosgrove,473,141,29.80972515856237
L Cheatle,428,125,29.205607476635514
SJ Elliott,409,118,28.850855745721272
KA Blackwell,409,118,28.850855745721272
MJ Bulow,409,118,28.850855745721272
S Nitschke,416,120,28.846153846153847
LK Ebsary,416,120,28.846153846153847
SJ Andrews,416,120,28.846153846153847
KL Rolton,416,120,28.846153846153847
AJ Turner,413,119,28.8135593220339
MJ North,392,112,28.571428571428573
CA Lynn,379,107,28.232189973614776
HWR Cartwright,376,106,28.19148936170213
JR Philippe,341,95,27.85923753665689
BR McDermott,341,95,27.85923753665689
WA Agar,341,95,27.85923753665689
G Voll,359,99,27.57660167130919
GA Manou,135,37,27.40740740740741
R Slater,15,4,26.666666666666668
SD Heazlett,260,69,26.53846153846154
Kaynat Hafeez,5,1,20.0
Syeda Aroob Shah,5,1,20.0
N Koncharoenkai,8,1,12.5
O Kamchomphu,9,1,11.11111111111111
N Chantam,9,1,11.11111111111111
S Tippoch,9,1,11.11111111111111
R Kanoh,9,1,11.11111111111111
S Laomi,9,1,11.11111111111111
N Chaiwai,9,1,11.11111111111111
C Sutthiruang,9,1,11.11111111111111
N Boochatham,9,1,11.11111111111111
T Putthawong,9,1,11.11111111111111
P Maya,9,1,11.11111111111111
B Leephatthana,9,1,11.11111111111111
S Khiaoto,3,0,0.0
Ansh Tandon,1,0,0.0
CR Foggo,1,0,0.0
OO Bascome,1,0,0.0
GH O'Brien,1,0,0.0
